question_id,questions,class,direct_indirect,factual_opinion,is_original
3437905,"i am in dilemma to choose between marketing and finance?can any one help me out","College comparison",indirect,opinion,0
4270359,"How can I choose one between MBA in marketing and finance?","College comparison",indirect,opinion,0
2558019,"what should i choose between bba orbca","College comparison",indirect,opinion,0
4133717,"Which one should I choose among PGDM in finance at NL Dalmia and business analytics at Welingkar?","College comparison",indirect,opinion,0
4368413,"What is the difference between a degree, a Diploma and a certificate program in animation? How do I choose which one to go for?","College comparison",indirect,opinion,0
3619780,"Is JECRC good for mechanical engineering and which one should I go for between JECRC college &amp; JECRC university?","College comparison",indirect,opinion,0
4086244,"What is the difference between BBA and BBA (Hons.)? Which one should I pursue from LPU among these two?","College comparison",indirect,opinion,0
4234816,"Which one should I choose among Sir M VIT for EEE and PESIT South campus for mechanical?","College comparison",indirect,opinion,0
4194005,"What is the meaning of aided and unaided colleges and which one should I choose? I've completed my 10th.","College comparison",indirect,opinion,0
1551156,"I want to pursue MS in computer engineering. Which country should i choose between US and Canada? Which is the best country for computer eng","College comparison",indirect,opinion,0
4231084,"Which one should I opt between BCA and B.Tech CS as I am interested in website development and software development?","College comparison",indirect,opinion,0
3279748,"Which college I should choose between ITM Mumbai and IBS Powai Mumbai and why? I have got admission in both the colleges.","College comparison",indirect,opinion,0
3396329,"Which one should I choose: IIT KGP,B.Archor Thapar CSE?","College comparison",indirect,opinion,0
4334264,"I am a student of class 12th and am confused among B.Sc, engineering and architecture. Which one should I choose?","College comparison",indirect,opinion,0
3718899,"How is st. thomas college of engineering Kolkata.? which is better between st thomas and heritage institute of engineering kolkata.?","College comparison",indirect,opinion,0
3620636,"I have completed my 12 BIPC and I have to choose the best course.Which course should I choose between MBBS and BDS?","College comparison",indirect,opinion,0
2012961,"niilm cms or shiva shivani which one should i choose ?","College comparison",indirect,opinion,0
3768045,"What should I choose between Government College of Engineering and Technology, Bikaner and SKIT Jaipur?","College comparison",indirect,opinion,0
3673255,"I'm a 12th pass with commerce and I'm confused between BA. LLB &amp; B.Com. Which subject should I choose?","College comparison",indirect,opinion,0
1752643,"Hi, if somebody has to choose between BIT DURG &amp; BITS Patna campus, which one he/she should opt for Engineering?","College comparison",indirect,opinion,0
1752651,"Hi, if somebody has to choose between BIT DURG &amp; BITS Patna campus, which one he/she should opt for Engineering?","College comparison",indirect,opinion,0
4337113,"I'm pursuing MBA 1st year. Which specialisation should I choose among marketing and HR?","College comparison",indirect,opinion,0
1994416,"if i have to choose from jaypee business school and jaipuria business school noida..then wid which one i should go??","College comparison",indirect,opinion,0
1734814,"What is the difference between B.tech CSE and B.tech IT? I wish to become software engineer. Which trade should I choose?","College comparison",indirect,opinion,0
3661843,"Which stream should I choose between marine &amp; aeronautical engineering in terms of better salary package?","College comparison",indirect,opinion,0
4209335,"Which college should I choose between Sophia, HR College, Wilson, St. Andrews, Mithibai and Jai Hind to pursue BMM in Mumbai?","College comparison",indirect,opinion,0
4222289,"Which one should I choose among mechanical, CSE and B.Pharm in terms of job and scope? I am interested in studying both PCB and PCM.","College comparison",indirect,opinion,0
4227932,"Which one is best among Heritage Institute of Technology-Kolkata and Cochin University of Science and Technology-Cochin?","College comparison",indirect,opinion,0
2131217,"I am confused between B.com from shaheed bhagat singh college delhi and chartered accountant.. which one should i go for ????","College comparison",indirect,opinion,0
2024653,"What should I choose after completing CEC in Inter between B.Com and BSc? What is the different between them?","College comparison",indirect,opinion,0
3625646,"Which branch should I choose between CSE or mechanical for future prospects?","College comparison",indirect,opinion,0
3724646,"At present which is the branch should I choose between c.s and ece engineering to get a job immediately after my graduation?","College comparison",indirect,opinion,0
4208177,"Should I choose IEM for electronics in the 1st-round or wait for Heritage for CSE in 2nd-round of counselling?","College comparison",indirect,opinion,0
3152907,"When should one choose the specialization? And which specialization in Alliance is well known and has more opportunities?","College comparison",indirect,opinion,0
1572894,"What should I choose between MBA and MS in project Management through BITS Pilani?","College comparison",indirect,opinion,0
3757081,"What should I choose between MBA in HR, marketing, operation and supply chain?","College comparison",indirect,opinion,0
3586026,"What should I choose between a simple graduation and some interesting management?","College comparison",indirect,opinion,0
3672374,"What should I choose between biotech and B pharmacy in terms of jobs?","College comparison",indirect,opinion,0
3753268,"What should I choose between IBMR, Gurgaon and GLA University, Mathura to pursue MBA?","College comparison",indirect,opinion,0
3564680,"What should I choose between B.Com and BBA for doing MBA in future?","College comparison",indirect,opinion,0
3724467,"Wich college should I choose between UBS Chandigarh and IIFM Bhopal?","College comparison",indirect,opinion,0
3806555,"What should I choose between Masters (automobile) and PG diploma in Germany?","College comparison",indirect,opinion,0
3293837,"I got an admit from TU Kaiserslautern and now waiting for replies from TU Dresden and Darmstadt and Freiburg . Which one should i choose?","College comparison",indirect,opinion,0
3731508,"Which field should I select between marketing and finance in my 3rd year of B.Com? Which one will have better scope and opportunities?","College comparison",indirect,opinion,0
4067389,"Whats the difference between BE and B.Tech in CS?Which one should I pursue,and from which college Ajinkya DY Patil Bharti Vidyapeeth?","College comparison",indirect,opinion,0
2074162,"What should I choose between MBA and M.tech after 4 years work exp??","College comparison",indirect,opinion,0
3735052,"What should I choose between Bachelor of Hotel Management (BHM) and Bachelor of Computer Application (BCA)?","College comparison",indirect,opinion,0
3755192,"What should I choose between NIT, Agartala and HBTI to pursue electrical engineering?","College comparison",indirect,opinion,0
2567128,"What should i choose between lovely professional university and christ university faculty of engineering for btech?","College comparison",indirect,opinion,0
3045223,"What Should i Choose Between 3D Animation and VFX for Best Carrier","College comparison",indirect,opinion,0
3554416,"What should i choose between bba and b.com to pursue my mba course","College comparison",indirect,opinion,0
3556237,"What should I choose between product design and user experience design to pursue B.Design?","College comparison",indirect,opinion,0
